cveID,product,version
CVE-2012-0787,Augeas,0.0.4
CVE-2012-0787,Augeas,0.0.5
CVE-2012-0787,Augeas,0.0.6
CVE-2012-0787,Augeas,0.0.7
CVE-2012-0787,Augeas,0.0.8
CVE-2012-0787,Augeas,0.1.0
CVE-2012-0787,Augeas,0.1.1
CVE-2012-0787,Augeas,0.2.0
CVE-2012-0787,Augeas,0.2.1
CVE-2012-0787,Augeas,0.2.2
CVE-2012-0787,Augeas,0.3.0
CVE-2012-0787,Augeas,0.3.1
CVE-2012-0787,Augeas,0.3.2
CVE-2012-0787,Augeas,0.3.3
CVE-2012-0787,Augeas,0.3.4
CVE-2012-0787,Augeas,0.3.5
CVE-2012-0787,Augeas,0.3.6
CVE-2012-0787,Augeas,0.4.0
CVE-2012-0787,Augeas,0.4.1
CVE-2012-0787,Augeas,0.4.2
CVE-2012-0787,Augeas,0.5.0
CVE-2012-0787,Augeas,0.5.1
CVE-2012-0787,Augeas,0.5.2
CVE-2012-0787,Augeas,0.5.3
CVE-2012-0787,Augeas,0.6.0
CVE-2012-0787,Augeas,0.7.0
CVE-2012-0787,Augeas,0.7.1
CVE-2012-0787,Augeas,0.7.2
CVE-2012-0787,Augeas,0.7.3
CVE-2012-0787,Augeas,0.7.4
CVE-2012-0787,Augeas,0.8.0
CVE-2012-0787,Augeas,0.8.1
CVE-2012-0787,Augeas,0.9.0
CVE-2012-0787,Enterprise Linux,6
CVE-2012-0957,Linux Kernel,3
CVE-2012-0957,Linux Kernel,3
CVE-2012-0957,Linux Kernel,3
CVE-2012-0957,Linux Kernel,3
CVE-2012-0957,Linux Kernel,3
CVE-2012-0957,Linux Kernel,3
CVE-2012-0957,Linux Kernel,3
CVE-2012-0957,Linux Kernel,3.0.1
CVE-2012-0957,Linux Kernel,3.0.2
CVE-2012-0957,Linux Kernel,3.0.3
CVE-2012-0957,Linux Kernel,3.0.4
CVE-2012-0957,Linux Kernel,3.0.5
CVE-2012-0957,Linux Kernel,3.0.6
CVE-2012-0957,Linux Kernel,3.0.7
CVE-2012-0957,Linux Kernel,3.0.8
CVE-2012-0957,Linux Kernel,3.0.9
CVE-2012-0957,Linux Kernel,3.0.10
CVE-2012-0957,Linux Kernel,3.0.11
CVE-2012-0957,Linux Kernel,3.0.12
CVE-2012-0957,Linux Kernel,3.0.13
CVE-2012-0957,Linux Kernel,3.0.14
CVE-2012-0957,Linux Kernel,3.0.15
CVE-2012-0957,Linux Kernel,3.0.16
CVE-2012-0957,Linux Kernel,3.0.17
CVE-2012-0957,Linux Kernel,3.0.18
CVE-2012-0957,Linux Kernel,3.0.19
CVE-2012-0957,Linux Kernel,3.0.20
CVE-2012-0957,Linux Kernel,3.0.21
CVE-2012-0957,Linux Kernel,3.0.22
CVE-2012-0957,Linux Kernel,3.0.23
CVE-2012-0957,Linux Kernel,3.0.24
CVE-2012-0957,Linux Kernel,3.0.25
CVE-2012-0957,Linux Kernel,3.0.26
CVE-2012-0957,Linux Kernel,3.0.27
CVE-2012-0957,Linux Kernel,3.0.28
CVE-2012-0957,Linux Kernel,3.0.29
CVE-2012-0957,Linux Kernel,3.0.30
CVE-2012-0957,Linux Kernel,3.0.31
CVE-2012-0957,Linux Kernel,3.0.32
CVE-2012-0957,Linux Kernel,3.0.33
CVE-2012-0957,Linux Kernel,3.0.34
CVE-2012-0957,Linux Kernel,3.0.35
CVE-2012-0957,Linux Kernel,3.0.36
CVE-2012-0957,Linux Kernel,3.0.37
CVE-2012-0957,Linux Kernel,3.0.38
CVE-2012-0957,Linux Kernel,3.0.39
CVE-2012-0957,Linux Kernel,3.0.40
CVE-2012-0957,Linux Kernel,3.0.41
CVE-2012-0957,Linux Kernel,3.0.42
CVE-2012-0957,Linux Kernel,3.0.43
CVE-2012-0957,Linux Kernel,3.0.44
CVE-2012-0957,Linux Kernel,3.1
CVE-2012-0957,Linux Kernel,3.1
CVE-2012-0957,Linux Kernel,3.1
CVE-2012-0957,Linux Kernel,3.1
CVE-2012-0957,Linux Kernel,3.1
CVE-2012-0957,Linux Kernel,3.1.1
CVE-2012-0957,Linux Kernel,3.1.2
CVE-2012-0957,Linux Kernel,3.1.3
CVE-2012-0957,Linux Kernel,3.1.4
CVE-2012-0957,Linux Kernel,3.1.5
CVE-2012-0957,Linux Kernel,3.1.6
CVE-2012-0957,Linux Kernel,3.1.7
CVE-2012-0957,Linux Kernel,3.1.8
CVE-2012-0957,Linux Kernel,3.1.9
CVE-2012-0957,Linux Kernel,3.1.10
CVE-2012-0957,Linux Kernel,3.2
CVE-2012-0957,Linux Kernel,3.2
CVE-2012-0957,Linux Kernel,3.2
CVE-2012-0957,Linux Kernel,3.2
CVE-2012-0957,Linux Kernel,3.2
CVE-2012-0957,Linux Kernel,3.2
CVE-2012-0957,Linux Kernel,3.2
CVE-2012-0957,Linux Kernel,3.2
CVE-2012-0957,Linux Kernel,3.2.1
CVE-2012-0957,Linux Kernel,3.2.1
CVE-2012-0957,Linux Kernel,3.2.2
CVE-2012-0957,Linux Kernel,3.2.3
CVE-2012-0957,Linux Kernel,3.2.4
CVE-2012-0957,Linux Kernel,3.2.5
CVE-2012-0957,Linux Kernel,3.2.6
CVE-2012-0957,Linux Kernel,3.2.7
CVE-2012-0957,Linux Kernel,3.2.8
CVE-2012-0957,Linux Kernel,3.2.9
CVE-2012-0957,Linux Kernel,3.2.10
CVE-2012-0957,Linux Kernel,3.2.11
CVE-2012-0957,Linux Kernel,3.2.12
CVE-2012-0957,Linux Kernel,3.2.13
CVE-2012-0957,Linux Kernel,3.2.14
CVE-2012-0957,Linux Kernel,3.2.15
CVE-2012-0957,Linux Kernel,3.2.16
CVE-2012-0957,Linux Kernel,3.2.17
CVE-2012-0957,Linux Kernel,3.2.18
CVE-2012-0957,Linux Kernel,3.2.19
CVE-2012-0957,Linux Kernel,3.2.20
CVE-2012-0957,Linux Kernel,3.2.21
CVE-2012-0957,Linux Kernel,3.2.22
CVE-2012-0957,Linux Kernel,3.2.23
CVE-2012-0957,Linux Kernel,3.2.24
CVE-2012-0957,Linux Kernel,3.2.25
CVE-2012-0957,Linux Kernel,3.2.26
CVE-2012-0957,Linux Kernel,3.2.27
CVE-2012-0957,Linux Kernel,3.2.28
CVE-2012-0957,Linux Kernel,3.2.29
CVE-2012-0957,Linux Kernel,3.2.30
CVE-2012-0957,Linux Kernel,3.3
CVE-2012-0957,Linux Kernel,3.3
CVE-2012-0957,Linux Kernel,3.3
CVE-2012-0957,Linux Kernel,3.3
CVE-2012-0957,Linux Kernel,3.3
CVE-2012-0957,Linux Kernel,3.3
CVE-2012-0957,Linux Kernel,3.3
CVE-2012-0957,Linux Kernel,3.3
CVE-2012-0957,Linux Kernel,3.3.1
CVE-2012-0957,Linux Kernel,3.3.2
CVE-2012-0957,Linux Kernel,3.3.3
CVE-2012-0957,Linux Kernel,3.3.4
CVE-2012-0957,Linux Kernel,3.3.5
CVE-2012-0957,Linux Kernel,3.3.6
CVE-2012-0957,Linux Kernel,3.3.7
CVE-2012-0957,Linux Kernel,3.3.8
CVE-2012-0957,Linux Kernel,3.4
CVE-2012-0957,Linux Kernel,3.4
CVE-2012-0957,Linux Kernel,3.4
CVE-2012-0957,Linux Kernel,3.4
CVE-2012-0957,Linux Kernel,3.4
CVE-2012-0957,Linux Kernel,3.4
CVE-2012-0957,Linux Kernel,3.4
CVE-2012-0957,Linux Kernel,3.4
CVE-2012-0957,Linux Kernel,3.4
CVE-2012-0957,Linux Kernel,3.4
CVE-2012-0957,Linux Kernel,3.4
CVE-2012-0957,Linux Kernel,3.4
CVE-2012-0957,Linux Kernel,3.4
CVE-2012-0957,Linux Kernel,3.4
CVE-2012-0957,Linux Kernel,3.4
CVE-2012-0957,Linux Kernel,3.4
CVE-2012-0957,Linux Kernel,3.4.1
CVE-2012-0957,Linux Kernel,3.4.1
CVE-2012-0957,Linux Kernel,3.4.2
CVE-2012-0957,Linux Kernel,3.4.2
CVE-2012-0957,Linux Kernel,3.4.3
CVE-2012-0957,Linux Kernel,3.4.3
CVE-2012-0957,Linux Kernel,3.4.4
CVE-2012-0957,Linux Kernel,3.4.4
CVE-2012-0957,Linux Kernel,3.4.5
CVE-2012-0957,Linux Kernel,3.4.5
CVE-2012-0957,Linux Kernel,3.4.10
CVE-2012-0957,Linux Kernel,3.4.11
CVE-2012-0957,Linux Kernel,3.4.12
CVE-2012-0957,Linux Kernel,3.4.13
CVE-2012-0957,Linux Kernel,3.4.14
CVE-2012-3364,Linux Kernel,3.4
CVE-2012-3364,Linux Kernel,3.4.1
CVE-2012-3364,Linux Kernel,3.4.2
CVE-2012-3364,Linux Kernel,3.4.3
CVE-2012-3366,Bcfg2,1.2.0
CVE-2012-3366,Bcfg2,1.2.0
CVE-2012-3430,Linux Kernel,3.0.1
CVE-2012-3430,Linux Kernel,3.0.2
CVE-2012-3430,Linux Kernel,3.0.3
CVE-2012-3430,Linux Kernel,3.0.4
CVE-2012-3430,Linux Kernel,3.0.5
CVE-2012-3430,Linux Kernel,3.0.6
CVE-2012-3430,Linux Kernel,3.0.7
CVE-2012-3430,Linux Kernel,3.0.8
CVE-2012-3430,Linux Kernel,3.0.9
CVE-2012-3430,Linux Kernel,3.0.10
CVE-2012-3430,Linux Kernel,3.0.11
CVE-2012-3430,Linux Kernel,3.0.12
CVE-2012-3430,Linux Kernel,3.0.13
CVE-2012-3430,Linux Kernel,3.0.14
CVE-2012-3430,Linux Kernel,3.0.15
CVE-2012-3430,Linux Kernel,3.0.16
CVE-2012-3430,Linux Kernel,3.0.17
CVE-2012-3430,Linux Kernel,3.0.18
CVE-2012-3430,Linux Kernel,3.0.19
CVE-2012-3430,Linux Kernel,3.0.20
CVE-2012-3430,Linux Kernel,3.0.21
CVE-2012-3430,Linux Kernel,3.0.22
CVE-2012-3430,Linux Kernel,3.0.23
CVE-2012-3430,Linux Kernel,3.0.24
CVE-2012-3430,Linux Kernel,3.0.25
CVE-2012-3430,Linux Kernel,3.0.26
CVE-2012-3430,Linux Kernel,3.0.27
CVE-2012-3430,Linux Kernel,3.0.28
CVE-2012-3430,Linux Kernel,3.0.29
CVE-2012-3430,Linux Kernel,3.0.30
CVE-2012-3430,Linux Kernel,3.0.31
CVE-2012-3430,Linux Kernel,3.0.32
CVE-2012-3430,Linux Kernel,3.0.33
CVE-2012-3430,Linux Kernel,3.0.34
CVE-2012-3430,Linux Kernel,3.0.35
CVE-2012-3430,Linux Kernel,3.0.36
CVE-2012-3430,Linux Kernel,3.0.37
CVE-2012-3430,Linux Kernel,3.0.38
CVE-2012-3430,Linux Kernel,3.0.39
CVE-2012-3430,Linux Kernel,3.0.40
CVE-2012-3430,Linux Kernel,3.0.41
CVE-2012-3430,Linux Kernel,3.0.42
CVE-2012-4530,Linux Kernel,3
CVE-2012-4530,Linux Kernel,3
CVE-2012-4530,Linux Kernel,3
CVE-2012-4530,Linux Kernel,3
CVE-2012-4530,Linux Kernel,3
CVE-2012-4530,Linux Kernel,3
CVE-2012-4530,Linux Kernel,3
CVE-2012-4530,Linux Kernel,3.0.1
CVE-2012-4530,Linux Kernel,3.0.2
CVE-2012-4530,Linux Kernel,3.0.3
CVE-2012-4530,Linux Kernel,3.0.4
CVE-2012-4530,Linux Kernel,3.0.5
CVE-2012-4530,Linux Kernel,3.0.6
CVE-2012-4530,Linux Kernel,3.0.7
CVE-2012-4530,Linux Kernel,3.0.8
CVE-2012-4530,Linux Kernel,3.0.9
CVE-2012-4530,Linux Kernel,3.0.10
CVE-2012-4530,Linux Kernel,3.0.11
CVE-2012-4530,Linux Kernel,3.0.12
CVE-2012-4530,Linux Kernel,3.0.13
CVE-2012-4530,Linux Kernel,3.0.14
CVE-2012-4530,Linux Kernel,3.0.15
CVE-2012-4530,Linux Kernel,3.0.16
CVE-2012-4530,Linux Kernel,3.0.17
CVE-2012-4530,Linux Kernel,3.0.18
CVE-2012-4530,Linux Kernel,3.0.19
CVE-2012-4530,Linux Kernel,3.0.20
CVE-2012-4530,Linux Kernel,3.0.21
CVE-2012-4530,Linux Kernel,3.0.22
CVE-2012-4530,Linux Kernel,3.0.23
CVE-2012-4530,Linux Kernel,3.0.24
CVE-2012-4530,Linux Kernel,3.0.25
CVE-2012-4530,Linux Kernel,3.0.26
CVE-2012-4530,Linux Kernel,3.0.27
CVE-2012-4530,Linux Kernel,3.0.28
CVE-2012-4530,Linux Kernel,3.0.29
CVE-2012-4530,Linux Kernel,3.0.30
CVE-2012-4530,Linux Kernel,3.0.31
CVE-2012-4530,Linux Kernel,3.0.32
CVE-2012-4530,Linux Kernel,3.0.33
CVE-2012-4530,Linux Kernel,3.0.34
CVE-2012-4530,Linux Kernel,3.0.35
CVE-2012-4530,Linux Kernel,3.0.36
CVE-2012-4530,Linux Kernel,3.0.37
CVE-2012-4530,Linux Kernel,3.0.38
CVE-2012-4530,Linux Kernel,3.0.39
CVE-2012-4530,Linux Kernel,3.0.40
CVE-2012-4530,Linux Kernel,3.0.41
CVE-2012-4530,Linux Kernel,3.0.42
CVE-2012-4530,Linux Kernel,3.0.43
CVE-2012-4530,Linux Kernel,3.0.44
CVE-2012-4530,Linux Kernel,3.1
CVE-2012-4530,Linux Kernel,3.1
CVE-2012-4530,Linux Kernel,3.1
CVE-2012-4530,Linux Kernel,3.1
CVE-2012-4530,Linux Kernel,3.1
CVE-2012-4530,Linux Kernel,3.1.1
CVE-2012-4530,Linux Kernel,3.1.2
CVE-2012-4530,Linux Kernel,3.1.3
CVE-2012-4530,Linux Kernel,3.1.4
CVE-2012-4530,Linux Kernel,3.1.5
CVE-2012-4530,Linux Kernel,3.1.6
CVE-2012-4530,Linux Kernel,3.1.7
CVE-2012-4530,Linux Kernel,3.1.8
CVE-2012-4530,Linux Kernel,3.1.9
CVE-2012-4530,Linux Kernel,3.1.10
CVE-2012-4530,Linux Kernel,3.2
CVE-2012-4530,Linux Kernel,3.2
CVE-2012-4530,Linux Kernel,3.2
CVE-2012-4530,Linux Kernel,3.2
CVE-2012-4530,Linux Kernel,3.2
CVE-2012-4530,Linux Kernel,3.2
CVE-2012-4530,Linux Kernel,3.2
CVE-2012-4530,Linux Kernel,3.2.1
CVE-2012-4530,Linux Kernel,3.2.2
CVE-2012-4530,Linux Kernel,3.2.3
CVE-2012-4530,Linux Kernel,3.2.4
CVE-2012-4530,Linux Kernel,3.2.5
CVE-2012-4530,Linux Kernel,3.2.6
CVE-2012-4530,Linux Kernel,3.2.7
CVE-2012-4530,Linux Kernel,3.2.8
CVE-2012-4530,Linux Kernel,3.2.9
CVE-2012-4530,Linux Kernel,3.2.10
CVE-2012-4530,Linux Kernel,3.2.11
CVE-2012-4530,Linux Kernel,3.2.12
CVE-2012-4530,Linux Kernel,3.2.13
CVE-2012-4530,Linux Kernel,3.2.14
CVE-2012-4530,Linux Kernel,3.2.15
CVE-2012-4530,Linux Kernel,3.2.16
CVE-2012-4530,Linux Kernel,3.2.17
CVE-2012-4530,Linux Kernel,3.2.18
CVE-2012-4530,Linux Kernel,3.2.19
CVE-2012-4530,Linux Kernel,3.2.20
CVE-2012-4530,Linux Kernel,3.2.21
CVE-2012-4530,Linux Kernel,3.2.22
CVE-2012-4530,Linux Kernel,3.2.23
CVE-2012-4530,Linux Kernel,3.2.24
CVE-2012-4530,Linux Kernel,3.2.25
CVE-2012-4530,Linux Kernel,3.2.26
CVE-2012-4530,Linux Kernel,3.2.27
CVE-2012-4530,Linux Kernel,3.2.28
CVE-2012-4530,Linux Kernel,3.2.29
CVE-2012-4530,Linux Kernel,3.2.30
CVE-2012-4530,Linux Kernel,3.3
CVE-2012-4530,Linux Kernel,3.3
CVE-2012-4530,Linux Kernel,3.3
CVE-2012-4530,Linux Kernel,3.3
CVE-2012-4530,Linux Kernel,3.3
CVE-2012-4530,Linux Kernel,3.3
CVE-2012-4530,Linux Kernel,3.3
CVE-2012-4530,Linux Kernel,3.3
CVE-2012-4530,Linux Kernel,3.3.1
CVE-2012-4530,Linux Kernel,3.3.2
CVE-2012-4530,Linux Kernel,3.3.3
CVE-2012-4530,Linux Kernel,3.3.4
CVE-2012-4530,Linux Kernel,3.3.5
CVE-2012-4530,Linux Kernel,3.3.6
CVE-2012-4530,Linux Kernel,3.3.7
CVE-2012-4530,Linux Kernel,3.3.8
CVE-2012-4530,Linux Kernel,3.4
CVE-2012-4530,Linux Kernel,3.4
CVE-2012-4530,Linux Kernel,3.4
CVE-2012-4530,Linux Kernel,3.4
CVE-2012-4530,Linux Kernel,3.4
CVE-2012-4530,Linux Kernel,3.4
CVE-2012-4530,Linux Kernel,3.4
CVE-2012-4530,Linux Kernel,3.4
CVE-2012-4530,Linux Kernel,3.4.1
CVE-2012-4530,Linux Kernel,3.4.2
CVE-2012-4530,Linux Kernel,3.4.3
CVE-2012-4530,Linux Kernel,3.4.4
CVE-2012-4530,Linux Kernel,3.4.5
CVE-2012-4530,Linux Kernel,3.4.6
CVE-2012-4530,Linux Kernel,3.4.7
CVE-2012-4530,Linux Kernel,3.4.8
CVE-2012-4530,Linux Kernel,3.4.9
CVE-2012-4530,Linux Kernel,3.4.10
CVE-2012-4530,Linux Kernel,3.4.11
CVE-2012-4530,Linux Kernel,3.4.12
CVE-2012-4530,Linux Kernel,3.4.13
CVE-2012-4530,Linux Kernel,3.4.14
CVE-2012-4530,Linux Kernel,3.4.15
CVE-2012-4530,Linux Kernel,3.4.16
CVE-2012-4530,Linux Kernel,3.4.17
CVE-2012-4530,Linux Kernel,3.4.18
CVE-2012-4530,Linux Kernel,3.4.19
CVE-2012-4530,Linux Kernel,3.4.20
CVE-2012-4530,Linux Kernel,3.4.21
CVE-2012-4530,Linux Kernel,3.4.22
CVE-2012-4530,Linux Kernel,3.4.23
CVE-2012-4530,Linux Kernel,3.4.24
CVE-2012-4530,Linux Kernel,3.5.1
CVE-2012-4530,Linux Kernel,3.5.2
CVE-2012-4530,Linux Kernel,3.5.3
CVE-2012-4530,Linux Kernel,3.5.4
CVE-2012-4530,Linux Kernel,3.5.5
CVE-2012-4530,Linux Kernel,3.5.6
CVE-2012-4530,Linux Kernel,3.5.7
CVE-2012-4530,Linux Kernel,3.6
CVE-2012-4530,Linux Kernel,3.6.1
CVE-2012-4530,Linux Kernel,3.6.2
CVE-2012-4530,Linux Kernel,3.6.3
CVE-2012-4530,Linux Kernel,3.6.4
CVE-2012-4530,Linux Kernel,3.6.5
CVE-2012-4530,Linux Kernel,3.6.6
CVE-2012-4530,Linux Kernel,3.6.7
CVE-2012-4530,Linux Kernel,3.6.8
CVE-2012-4530,Linux Kernel,3.7
CVE-2012-5532,Linux Kernel,3
CVE-2012-5532,Linux Kernel,3
CVE-2012-5532,Linux Kernel,3
CVE-2012-5532,Linux Kernel,3
CVE-2012-5532,Linux Kernel,3
CVE-2012-5532,Linux Kernel,3
CVE-2012-5532,Linux Kernel,3
CVE-2012-5532,Linux Kernel,3.0.1
CVE-2012-5532,Linux Kernel,3.0.2
CVE-2012-5532,Linux Kernel,3.0.3
CVE-2012-5532,Linux Kernel,3.0.4
CVE-2012-5532,Linux Kernel,3.0.5
CVE-2012-5532,Linux Kernel,3.0.6
CVE-2012-5532,Linux Kernel,3.0.7
CVE-2012-5532,Linux Kernel,3.0.8
CVE-2012-5532,Linux Kernel,3.0.9
CVE-2012-5532,Linux Kernel,3.0.10
CVE-2012-5532,Linux Kernel,3.0.11
CVE-2012-5532,Linux Kernel,3.0.12
CVE-2012-5532,Linux Kernel,3.0.13
CVE-2012-5532,Linux Kernel,3.0.14
CVE-2012-5532,Linux Kernel,3.0.15
CVE-2012-5532,Linux Kernel,3.0.16
CVE-2012-5532,Linux Kernel,3.0.17
CVE-2012-5532,Linux Kernel,3.0.18
CVE-2012-5532,Linux Kernel,3.0.19
CVE-2012-5532,Linux Kernel,3.0.20
CVE-2012-5532,Linux Kernel,3.0.21
CVE-2012-5532,Linux Kernel,3.0.22
CVE-2012-5532,Linux Kernel,3.0.23
CVE-2012-5532,Linux Kernel,3.0.24
CVE-2012-5532,Linux Kernel,3.0.25
CVE-2012-5532,Linux Kernel,3.0.26
CVE-2012-5532,Linux Kernel,3.0.27
CVE-2012-5532,Linux Kernel,3.0.28
CVE-2012-5532,Linux Kernel,3.0.29
CVE-2012-5532,Linux Kernel,3.0.30
CVE-2012-5532,Linux Kernel,3.0.31
CVE-2012-5532,Linux Kernel,3.0.32
CVE-2012-5532,Linux Kernel,3.0.33
CVE-2012-5532,Linux Kernel,3.0.34
CVE-2012-5532,Linux Kernel,3.0.35
CVE-2012-5532,Linux Kernel,3.0.36
CVE-2012-5532,Linux Kernel,3.0.37
CVE-2012-5532,Linux Kernel,3.0.38
CVE-2012-5532,Linux Kernel,3.0.39
CVE-2012-5532,Linux Kernel,3.0.40
CVE-2012-5532,Linux Kernel,3.0.41
CVE-2012-5532,Linux Kernel,3.0.42
CVE-2012-5532,Linux Kernel,3.0.43
CVE-2012-5532,Linux Kernel,3.0.44
CVE-2012-5532,Linux Kernel,3.1
CVE-2012-5532,Linux Kernel,3.1
CVE-2012-5532,Linux Kernel,3.1
CVE-2012-5532,Linux Kernel,3.1
CVE-2012-5532,Linux Kernel,3.1
CVE-2012-5532,Linux Kernel,3.1.1
CVE-2012-5532,Linux Kernel,3.1.2
CVE-2012-5532,Linux Kernel,3.1.3
CVE-2012-5532,Linux Kernel,3.1.4
CVE-2012-5532,Linux Kernel,3.1.5
CVE-2012-5532,Linux Kernel,3.1.6
CVE-2012-5532,Linux Kernel,3.1.7
CVE-2012-5532,Linux Kernel,3.1.8
CVE-2012-5532,Linux Kernel,3.1.9
CVE-2012-5532,Linux Kernel,3.1.10
CVE-2012-5532,Linux Kernel,3.3
CVE-2012-5532,Linux Kernel,3.3
CVE-2012-5532,Linux Kernel,3.3
CVE-2012-5532,Linux Kernel,3.3
CVE-2012-5532,Linux Kernel,3.3
CVE-2012-5532,Linux Kernel,3.3
CVE-2012-5532,Linux Kernel,3.3
CVE-2012-5532,Linux Kernel,3.3
CVE-2012-5532,Linux Kernel,3.3.1
CVE-2012-5532,Linux Kernel,3.3.2
CVE-2012-5532,Linux Kernel,3.3.3
CVE-2012-5532,Linux Kernel,3.3.4
CVE-2012-5532,Linux Kernel,3.3.5
CVE-2012-5532,Linux Kernel,3.3.6
CVE-2012-5532,Linux Kernel,3.3.7
CVE-2012-5532,Linux Kernel,3.3.8
CVE-2012-5532,Linux Kernel,3.4
CVE-2012-5532,Linux Kernel,3.4
CVE-2012-5532,Linux Kernel,3.4
CVE-2012-5532,Linux Kernel,3.4
CVE-2012-5532,Linux Kernel,3.4
CVE-2012-5532,Linux Kernel,3.4
CVE-2012-5532,Linux Kernel,3.4
CVE-2012-5532,Linux Kernel,3.4
CVE-2012-5532,Linux Kernel,3.4.1
CVE-2012-5532,Linux Kernel,3.4.2
CVE-2012-5532,Linux Kernel,3.4.3
CVE-2012-5532,Linux Kernel,3.4.4
CVE-2012-5532,Linux Kernel,3.4.5
CVE-2012-5532,Linux Kernel,3.4.10
CVE-2012-5532,Linux Kernel,3.4.11
CVE-2012-5532,Linux Kernel,3.4.12
CVE-2012-5532,Linux Kernel,3.4.13
